#PDF_File,Minimum_Capacity(mAh),Nomial_Voltage(V),Charge_Voltage(V),Charge_Current(mAh),Charge_End_Current(mA),Dicharge_Voltage(V),Discharge_Current,Cycle,Remaining_Capacity(mAh)
datasheet_36.pdf,2780,3.7,4.2,2780,55.6,2.75,2780,30,2780.121704
datasheet_36.pdf,2780,3.7,4.2,2780,55.6,2.75,2780,35,2772.252968
datasheet_36.pdf,2780,3.7,4.2,2780,55.6,2.75,2780,40,2762.310203
datasheet_36.pdf,2780,3.7,4.2,2780,55.6,2.75,2780,45,2756.372925
datasheet_36.pdf,2780,3.7,4.2,2780,55.6,2.75,2780,50,2749.538811
datasheet_36.pdf,2780,3.7,4.2,2780,55.6,2.75,2780,55,2740.797502
datasheet_36.pdf,2780,3.7,4.2,2780,55.6,2.75,2780,60,2734.331824
datasheet_36.pdf,2780,3.7,4.2,2780,55.6,2.75,2780,70,2726.954449
datasheet_36.pdf,2780,3.7,4.2,2780,55.6,2.75,2780,75,2722.594721
datasheet_36.pdf,2780,3.7,4.2,2780,55.6,2.75,2780,85,2714.188165
datasheet_36.pdf,2780,3.7,4.2,2780,55.6,2.75,2780,90,2711.276205
datasheet_36.pdf,2780,3.7,4.2,2780,55.6,2.75,2780,95,2708.584379
datasheet_36.pdf,2780,3.7,4.2,2780,55.6,2.75,2780,100,2702.414044
datasheet_36.pdf,2780,3.7,4.2,2780,55.6,2.75,2780,110,2691.903212
datasheet_36.pdf,2780,3.7,4.2,2780,55.6,2.75,2780,115,2688.665712
datasheet_36.pdf,2780,3.7,4.2,2780,55.6,2.75,2780,120,2684.569153
datasheet_36.pdf,2780,3.7,4.2,2780,55.6,2.75,2780,125,2679.642728
datasheet_36.pdf,2780,3.7,4.2,2780,55.6,2.75,2780,130,2675.30066
datasheet_36.pdf,2780,3.7,4.2,2780,55.6,2.75,2780,140,2669.901581
datasheet_36.pdf,2780,3.7,4.2,2780,55.6,2.75,2780,150,2663.184655
datasheet_36.pdf,2780,3.7,4.2,2780,55.6,2.75,2780,155,2659.029847
datasheet_36.pdf,2780,3.7,4.2,2780,55.6,2.75,2780,160,2653.202308
datasheet_36.pdf,2780,3.7,4.2,2780,55.6,2.75,2780,165,2648.887341
datasheet_36.pdf,2780,3.7,4.2,2780,55.6,2.75,2780,175,2639.250745
datasheet_36.pdf,2780,3.7,4.2,2780,55.6,2.75,2780,180,2633.368809
datasheet_36.pdf,2780,3.7,4.2,2780,55.6,2.75,2780,190,2624.731349
datasheet_36.pdf,2780,3.7,4.2,2780,55.6,2.75,2780,195,2619.835988
datasheet_36.pdf,2780,3.7,4.2,2780,55.6,2.75,2780,205,2608.01192
datasheet_36.pdf,2780,3.7,4.2,2780,55.6,2.75,2780,210,2603.889469
datasheet_36.pdf,2780,3.7,4.2,2780,55.6,2.75,2780,215,2600.176671
datasheet_36.pdf,2780,3.7,4.2,2780,55.6,2.75,2780,220,2594.931886
datasheet_36.pdf,2780,3.7,4.2,2780,55.6,2.75,2780,225,2588.718604
datasheet_36.pdf,2780,3.7,4.2,2780,55.6,2.75,2780,230,2585.027259
datasheet_36.pdf,2780,3.7,4.2,2780,55.6,2.75,2780,240,2579.366015
datasheet_36.pdf,2780,3.7,4.2,2780,55.6,2.75,2780,245,2573.889598
datasheet_36.pdf,2780,3.7,4.2,2780,55.6,2.75,2780,250,2568.473287
datasheet_36.pdf,2780,3.7,4.2,2780,55.6,2.75,2780,255,2564.059174
datasheet_36.pdf,2780,3.7,4.2,2780,55.6,2.75,2780,265,2556.160464
datasheet_36.pdf,2780,3.7,4.2,2780,55.6,2.75,2780,270,2551.200511
datasheet_36.pdf,2780,3.7,4.2,2780,55.6,2.75,2780,275,2545.955726
datasheet_36.pdf,2780,3.7,4.2,2780,55.6,2.75,2780,280,2541.873138
datasheet_36.pdf,2780,3.7,4.2,2780,55.6,2.75,2780,285,2538.836137
datasheet_36.pdf,2780,3.7,4.2,2780,55.6,2.75,2780,290,2534.202289
datasheet_36.pdf,2780,3.7,4.2,2780,55.6,2.75,2780,295,2528.240461
datasheet_36.pdf,2780,3.7,4.2,2780,55.6,2.75,2780,300,2522.387499
datasheet_36.pdf,2780,3.7,4.2,2780,55.6,2.75,2780,305,2518.57141
datasheet_36.pdf,2780,3.7,4.2,2780,55.6,2.75,2780,310,2514.701291
datasheet_36.pdf,2780,3.7,4.2,2780,55.6,2.75,2780,315,2509.45083
datasheet_36.pdf,2780,3.7,4.2,2780,55.6,2.75,2780,320,2503.829116
datasheet_36.pdf,2780,3.7,4.2,2780,55.6,2.75,2780,330,2495.330929
datasheet_36.pdf,2780,3.7,4.2,2780,55.6,2.75,2780,335,2491.285839
datasheet_36.pdf,2780,3.7,4.2,2780,55.6,2.75,2780,340,2486.081423
datasheet_36.pdf,2780,3.7,4.2,2780,55.6,2.75,2780,345,2480.001503
datasheet_36.pdf,2780,3.7,4.2,2780,55.6,2.75,2780,355,2472.016878
datasheet_36.pdf,2780,3.7,4.2,2780,55.6,2.75,2780,355,2472.118159
datasheet_36.pdf,2780,3.7,4.2,2780,55.6,2.75,2780,360,2466.29062
datasheet_36.pdf,2780,3.7,4.2,2780,55.6,2.75,2780,365,2459.21314
datasheet_36.pdf,2780,3.7,4.2,2780,55.6,2.75,2780,370,2456.254517
datasheet_36.pdf,2780,3.7,4.2,2780,55.6,2.75,2780,385,2446.06912
datasheet_36.pdf,2780,3.7,4.2,2780,55.6,2.75,2780,390,2441.842273
datasheet_36.pdf,2780,3.7,4.2,2780,55.6,2.75,2780,395,2437.597275
datasheet_36.pdf,2780,3.7,4.2,2780,55.6,2.75,2780,405,2432.109656
datasheet_36.pdf,2780,3.7,4.2,2780,55.6,2.75,2780,410,2428.703337
datasheet_36.pdf,2780,3.7,4.2,2780,55.6,2.75,2780,415,2423.972127
datasheet_36.pdf,2780,3.7,4.2,2780,55.6,2.75,2780,420,2419.195958
datasheet_36.pdf,2780,3.7,4.2,2780,55.6,2.75,2780,425,2415.053869
datasheet_36.pdf,2780,3.7,4.2,2780,55.6,2.75,2780,435,2409.676557
datasheet_36.pdf,2780,3.7,4.2,2780,55.6,2.75,2780,440,2405.423214
datasheet_36.pdf,2780,3.7,4.2,2780,55.6,2.75,2780,445,2401.028807
datasheet_36.pdf,2780,3.7,4.2,2780,55.6,2.75,2780,455,2392.11525
datasheet_36.pdf,2780,3.7,4.2,2780,55.6,2.75,2780,465,2387.034134
datasheet_36.pdf,2780,3.7,4.2,2780,55.6,2.75,2780,470,2382.714276
datasheet_36.pdf,2780,3.7,4.2,2780,55.6,2.75,2780,475,2378.16277
datasheet_36.pdf,2780,3.7,4.2,2780,55.6,2.75,2780,485,2369.591924
datasheet_36.pdf,2780,3.7,4.2,2780,55.6,2.75,2780,490,2366.937935
datasheet_36.pdf,2780,3.7,4.2,2780,55.6,2.75,2780,495,2364.265645
datasheet_37.pdf,660,3.7,4.2,460,13,2.75,660,5,695.3244375
datasheet_37.pdf,660,3.7,4.2,460,13,2.75,660,10,691.9251701
datasheet_37.pdf,660,3.7,4.2,460,13,2.75,660,15,688.4065934
datasheet_37.pdf,660,3.7,4.2,460,13,2.75,660,20,684.5887446
datasheet_37.pdf,660,3.7,4.2,460,13,2.75,660,25,681.4455782
datasheet_37.pdf,660,3.7,4.2,460,13,2.75,660,30,677.8862974
datasheet_37.pdf,660,3.7,4.2,460,13,2.75,660,35,674.1343537
datasheet_37.pdf,660,3.7,4.2,460,13,2.75,660,40,670.758765
datasheet_37.pdf,660,3.7,4.2,460,13,2.75,660,45,667.3384354
datasheet_37.pdf,660,3.7,4.2,460,13,2.75,660,50,664.3707483
datasheet_37.pdf,660,3.7,4.2,460,13,2.75,660,55,660.6904762
datasheet_37.pdf,660,3.7,4.2,460,13,2.75,660,60,658.2507289
datasheet_37.pdf,660,3.7,4.2,460,13,2.75,660,65,654.2140428
datasheet_37.pdf,660,3.7,4.2,460,13,2.75,660,70,650.7738095
datasheet_37.pdf,660,3.7,4.2,460,13,2.75,660,75,647.6020408
datasheet_37.pdf,660,3.7,4.2,460,13,2.75,660,80,643.3624879
datasheet_37.pdf,660,3.7,4.2,460,13,2.75,660,85,639.749757
datasheet_37.pdf,660,3.7,4.2,460,13,2.75,660,90,636.38322
datasheet_37.pdf,660,3.7,4.2,460,13,2.75,660,95,632.5028345
datasheet_37.pdf,660,3.7,4.2,460,13,2.75,660,100,629.8347911
datasheet_37.pdf,660,3.7,4.2,460,13,2.75,660,105,627.6044704
datasheet_37.pdf,660,3.7,4.2,460,13,2.75,660,110,625.3365557
datasheet_37.pdf,660,3.7,4.2,460,13,2.75,660,115,623.8081066
datasheet_37.pdf,660,3.7,4.2,460,13,2.75,660,120,621.5937804
datasheet_37.pdf,660,3.7,4.2,460,13,2.75,660,125,619.7515117
datasheet_37.pdf,660,3.7,4.2,460,13,2.75,660,130,617.7409297
datasheet_37.pdf,660,3.7,4.2,460,13,2.75,660,135,615.7836735
datasheet_37.pdf,660,3.7,4.2,460,13,2.75,660,140,614.3430004
datasheet_37.pdf,660,3.7,4.2,460,13,2.75,660,145,611.6615646
datasheet_37.pdf,660,3.7,4.2,460,13,2.75,660,150,610.1576994
datasheet_37.pdf,660,3.7,4.2,460,13,2.75,660,155,607.9514533
datasheet_37.pdf,660,3.7,4.2,460,13,2.75,660,160,605.9063209
datasheet_37.pdf,660,3.7,4.2,460,13,2.75,660,165,604.2104721
datasheet_37.pdf,660,3.7,4.2,460,13,2.75,660,170,601.8893012
datasheet_37.pdf,660,3.7,4.2,460,13,2.75,660,175,600.2461511
datasheet_37.pdf,660,3.7,4.2,460,13,2.75,660,180,598.2189239
datasheet_37.pdf,660,3.7,4.2,460,13,2.75,660,185,596.0973085
datasheet_37.pdf,660,3.7,4.2,460,13,2.75,660,190,594.4708995
datasheet_37.pdf,660,3.7,4.2,460,13,2.75,660,195,592.4115646
datasheet_37.pdf,660,3.7,4.2,460,13,2.75,660,205,590.0224929
datasheet_37.pdf,660,3.7,4.2,460,13,2.75,660,210,588.9070061
datasheet_37.pdf,660,3.7,4.2,460,13,2.75,660,215,587.9590558
datasheet_37.pdf,660,3.7,4.2,460,13,2.75,660,220,586.8129252
datasheet_37.pdf,660,3.7,4.2,460,13,2.75,660,225,586.2411269
datasheet_37.pdf,660,3.7,4.2,460,13,2.75,660,240,583.8893476
datasheet_37.pdf,660,3.7,4.2,460,13,2.75,660,245,582.969835
datasheet_37.pdf,660,3.7,4.2,460,13,2.75,660,250,582.1314545
datasheet_37.pdf,660,3.7,4.2,460,13,2.75,660,265,580.6552637
datasheet_37.pdf,660,3.7,4.2,460,13,2.75,660,275,579.1039367
datasheet_37.pdf,660,3.7,4.2,460,13,2.75,660,280,578.3038549
datasheet_37.pdf,660,3.7,4.2,460,13,2.75,660,290,576.7645846
datasheet_37.pdf,660,3.7,4.2,460,13,2.75,660,300,575.8268825
datasheet_37.pdf,660,3.7,4.2,460,13,2.75,660,310,574.5369761
datasheet_37.pdf,660,3.7,4.2,460,13,2.75,660,315,573.7541145
datasheet_37.pdf,660,3.7,4.2,460,13,2.75,660,330,571.4382896
datasheet_37.pdf,660,3.7,4.2,460,13,2.75,660,340,570.5969974
datasheet_37.pdf,660,3.7,4.2,460,13,2.75,660,345,570.0046382
datasheet_37.pdf,660,3.7,4.2,460,13,2.75,660,355,568.4787141
datasheet_37.pdf,660,3.7,4.2,460,13,2.75,660,360,567.5
datasheet_37.pdf,660,3.7,4.2,460,13,2.75,660,370,566.3273036
datasheet_37.pdf,660,3.7,4.2,460,13,2.75,660,380,565.4755937
datasheet_37.pdf,660,3.7,4.2,460,13,2.75,660,385,564.7442439
datasheet_37.pdf,660,3.7,4.2,460,13,2.75,660,390,563.8874259
datasheet_37.pdf,660,3.7,4.2,460,13,2.75,660,395,563.0388064
datasheet_37.pdf,660,3.7,4.2,460,13,2.75,660,410,561.2907577
datasheet_37.pdf,660,3.7,4.2,460,13,2.75,660,425,559.3606361
datasheet_37.pdf,660,3.7,4.2,460,13,2.75,660,430,558.6298895
datasheet_37.pdf,660,3.7,4.2,460,13,2.75,660,440,557.1748699
datasheet_37.pdf,660,3.7,4.2,460,13,2.75,660,450,556.3104189
datasheet_37.pdf,660,3.7,4.2,460,13,2.75,660,455,555.7561133
datasheet_37.pdf,660,3.7,4.2,460,13,2.75,660,465,554.1285714
datasheet_37.pdf,660,3.7,4.2,460,13,2.75,660,470,553.3117914
datasheet_37.pdf,660,3.7,4.2,460,13,2.75,660,475,552.5826045
datasheet_37.pdf,660,3.7,4.2,460,13,2.75,660,490,551.1124795
datasheet_37.pdf,660,3.7,4.2,460,13,2.75,660,495,550.3894558
datasheet_38.pdf,500,3.7,4.2,350,10,2.75,500,5,504.5763088
datasheet_38.pdf,500,3.7,4.2,350,10,2.75,500,10,503.8481162
datasheet_38.pdf,500,3.7,4.2,350,10,2.75,500,15,503.1778426
datasheet_38.pdf,500,3.7,4.2,350,10,2.75,500,20,502.3952739
datasheet_38.pdf,500,3.7,4.2,350,10,2.75,500,30,501.4805545
datasheet_38.pdf,500,3.7,4.2,350,10,2.75,500,45,499.9687786
datasheet_38.pdf,500,3.7,4.2,350,10,2.75,500,50,499.33281
datasheet_38.pdf,500,3.7,4.2,350,10,2.75,500,55,498.6322606
datasheet_38.pdf,500,3.7,4.2,350,10,2.75,500,65,497.7130852
datasheet_38.pdf,500,3.7,4.2,350,10,2.75,500,75,496.8284611
datasheet_38.pdf,500,3.7,4.2,350,10,2.75,500,80,496.1246673
datasheet_38.pdf,500,3.7,4.2,350,10,2.75,500,85,495.4195011
datasheet_38.pdf,500,3.7,4.2,350,10,2.75,500,90,494.7291994
datasheet_38.pdf,500,3.7,4.2,350,10,2.75,500,100,493.8579278
datasheet_38.pdf,500,3.7,4.2,350,10,2.75,500,110,492.8667092
datasheet_38.pdf,500,3.7,4.2,350,10,2.75,500,115,492.1938776
datasheet_38.pdf,500,3.7,4.2,350,10,2.75,500,125,490.7713085
datasheet_38.pdf,500,3.7,4.2,350,10,2.75,500,135,489.9519808
datasheet_38.pdf,500,3.7,4.2,350,10,2.75,500,140,489.4540816
datasheet_38.pdf,500,3.7,4.2,350,10,2.75,500,145,488.8338192
datasheet_38.pdf,500,3.7,4.2,350,10,2.75,500,150,488.1734694
datasheet_38.pdf,500,3.7,4.2,350,10,2.75,500,160,486.9237695
datasheet_38.pdf,500,3.7,4.2,350,10,2.75,500,170,486.1464586
datasheet_38.pdf,500,3.7,4.2,350,10,2.75,500,175,485.6292517
datasheet_38.pdf,500,3.7,4.2,350,10,2.75,500,180,484.9546485
datasheet_38.pdf,500,3.7,4.2,350,10,2.75,500,185,484.2132116
datasheet_38.pdf,500,3.7,4.2,350,10,2.75,500,195,483.1701334
datasheet_38.pdf,500,3.7,4.2,350,10,2.75,500,210,481.6651206
datasheet_38.pdf,500,3.7,4.2,350,10,2.75,500,215,481.0544218
datasheet_38.pdf,500,3.7,4.2,350,10,2.75,500,220,480.3798186
datasheet_38.pdf,500,3.7,4.2,350,10,2.75,500,230,479.4230769
datasheet_38.pdf,500,3.7,4.2,350,10,2.75,500,245,477.8074442
datasheet_38.pdf,500,3.7,4.2,350,10,2.75,500,250,477.1528353
datasheet_38.pdf,500,3.7,4.2,350,10,2.75,500,255,476.4795918
datasheet_38.pdf,500,3.7,4.2,350,10,2.75,500,265,475.558281
datasheet_38.pdf,500,3.7,4.2,350,10,2.75,500,280,473.9144968
datasheet_38.pdf,500,3.7,4.2,350,10,2.75,500,290,472.5793651
datasheet_38.pdf,500,3.7,4.2,350,10,2.75,500,300,471.6934851
datasheet_38.pdf,500,3.7,4.2,350,10,2.75,500,305,471.2755102
datasheet_38.pdf,500,3.7,4.2,350,10,2.75,500,315,469.9716553
datasheet_38.pdf,500,3.7,4.2,350,10,2.75,500,320,469.2219388
datasheet_38.pdf,500,3.7,4.2,350,10,2.75,500,325,468.6456401
datasheet_38.pdf,500,3.7,4.2,350,10,2.75,500,335,467.8331333
datasheet_38.pdf,500,3.7,4.2,350,10,2.75,500,340,467.3639456
datasheet_38.pdf,500,3.7,4.2,350,10,2.75,500,345,466.6946064
datasheet_38.pdf,500,3.7,4.2,350,10,2.75,500,350,466.0311493
datasheet_38.pdf,500,3.7,4.2,350,10,2.75,500,360,464.8787062
datasheet_38.pdf,500,3.7,4.2,350,10,2.75,500,375,463.4276438
datasheet_38.pdf,500,3.7,4.2,350,10,2.75,500,380,462.8394819
datasheet_38.pdf,500,3.7,4.2,350,10,2.75,500,385,462.1428571
datasheet_38.pdf,500,3.7,4.2,350,10,2.75,500,400,460.7731554
datasheet_38.pdf,500,3.7,4.2,350,10,2.75,500,410,459.5636875
datasheet_38.pdf,500,3.7,4.2,350,10,2.75,500,415,458.9172336
datasheet_38.pdf,500,3.7,4.2,350,10,2.75,500,420,458.2489067
datasheet_38.pdf,500,3.7,4.2,350,10,2.75,500,435,456.9368502
datasheet_38.pdf,500,3.7,4.2,350,10,2.75,500,445,455.7008593
datasheet_38.pdf,500,3.7,4.2,350,10,2.75,500,450,455.0453515
datasheet_38.pdf,500,3.7,4.2,350,10,2.75,500,455,454.3707483
datasheet_38.pdf,500,3.7,4.2,350,10,2.75,500,465,453.4003601
datasheet_38.pdf,500,3.7,4.2,350,10,2.75,500,475,452.3779155
datasheet_38.pdf,500,3.7,4.2,350,10,2.75,500,480,451.7274052
datasheet_38.pdf,500,3.7,4.2,350,10,2.75,500,490,450.3854875
datasheet_39.pdf,800,3.7,4.2,560,16,2.75,800,5,839.7746599
datasheet_39.pdf,800,3.7,4.2,560,16,2.75,800,10,832.9251701
datasheet_39.pdf,800,3.7,4.2,560,16,2.75,800,15,828.3163265
datasheet_39.pdf,800,3.7,4.2,560,16,2.75,800,20,822.7380952
datasheet_39.pdf,800,3.7,4.2,560,16,2.75,800,25,817.99178
datasheet_39.pdf,800,3.7,4.2,560,16,2.75,800,30,812.372449
datasheet_39.pdf,800,3.7,4.2,560,16,2.75,800,35,808.1551668
datasheet_39.pdf,800,3.7,4.2,560,16,2.75,800,40,805.2636054
datasheet_39.pdf,800,3.7,4.2,560,16,2.75,800,45,801.8950437
datasheet_39.pdf,800,3.7,4.2,560,16,2.75,800,50,799.3447379
datasheet_39.pdf,800,3.7,4.2,560,16,2.75,800,55,796.0289116
datasheet_39.pdf,800,3.7,4.2,560,16,2.75,800,60,793.5714286
datasheet_39.pdf,800,3.7,4.2,560,16,2.75,800,65,791.265792
datasheet_39.pdf,800,3.7,4.2,560,16,2.75,800,70,788.8463719
datasheet_39.pdf,800,3.7,4.2,560,16,2.75,800,75,787.2217069
datasheet_39.pdf,800,3.7,4.2,560,16,2.75,800,80,785.1779173
datasheet_39.pdf,800,3.7,4.2,560,16,2.75,800,85,782.7451814
datasheet_39.pdf,800,3.7,4.2,560,16,2.75,800,90,780.994898
datasheet_39.pdf,800,3.7,4.2,560,16,2.75,800,95,778.9573522
datasheet_39.pdf,800,3.7,4.2,560,16,2.75,800,100,776.7069791
datasheet_39.pdf,800,3.7,4.2,560,16,2.75,800,105,774.4505495
datasheet_39.pdf,800,3.7,4.2,560,16,2.75,800,110,772.0804989
datasheet_39.pdf,800,3.7,4.2,560,16,2.75,800,115,769.754744
datasheet_39.pdf,800,3.7,4.2,560,16,2.75,800,120,767.4860853
datasheet_39.pdf,800,3.7,4.2,560,16,2.75,800,125,764.7649969
datasheet_39.pdf,800,3.7,4.2,560,16,2.75,800,130,762.9379252
datasheet_39.pdf,800,3.7,4.2,560,16,2.75,800,135,760.4702751
datasheet_39.pdf,800,3.7,4.2,560,16,2.75,800,140,757.6485858
datasheet_39.pdf,800,3.7,4.2,560,16,2.75,800,145,755.8956916
datasheet_39.pdf,800,3.7,4.2,560,16,2.75,800,150,753.1307978
datasheet_39.pdf,800,3.7,4.2,560,16,2.75,800,155,750.7896016
datasheet_39.pdf,800,3.7,4.2,560,16,2.75,800,160,748.5189909
datasheet_39.pdf,800,3.7,4.2,560,16,2.75,800,165,746.0816327
datasheet_39.pdf,800,3.7,4.2,560,16,2.75,800,170,744.1013247
datasheet_39.pdf,800,3.7,4.2,560,16,2.75,800,175,741.3806432
datasheet_39.pdf,800,3.7,4.2,560,16,2.75,800,180,739.0708915
datasheet_39.pdf,800,3.7,4.2,560,16,2.75,800,185,736.7501546
datasheet_39.pdf,800,3.7,4.2,560,16,2.75,800,190,734.1589167
datasheet_39.pdf,800,3.7,4.2,560,16,2.75,800,195,732.3240166
datasheet_39.pdf,800,3.7,4.2,560,16,2.75,800,200,729.8623995
datasheet_39.pdf,800,3.7,4.2,560,16,2.75,800,205,727.239229
datasheet_39.pdf,800,3.7,4.2,560,16,2.75,800,210,725.7884972
datasheet_39.pdf,800,3.7,4.2,560,16,2.75,800,215,723.403977
datasheet_39.pdf,800,3.7,4.2,560,16,2.75,800,220,720.8259391
datasheet_39.pdf,800,3.7,4.2,560,16,2.75,800,225,719.2814626
datasheet_39.pdf,800,3.7,4.2,560,16,2.75,800,230,716.7705971
datasheet_39.pdf,800,3.7,4.2,560,16,2.75,800,235,714.5587182
datasheet_39.pdf,800,3.7,4.2,560,16,2.75,800,240,713.1073858
datasheet_39.pdf,800,3.7,4.2,560,16,2.75,800,245,710.3586889
datasheet_39.pdf,800,3.7,4.2,560,16,2.75,800,250,708.3738257
datasheet_39.pdf,800,3.7,4.2,560,16,2.75,800,255,706.0760668
datasheet_39.pdf,800,3.7,4.2,560,16,2.75,800,260,703.7414966
datasheet_39.pdf,800,3.7,4.2,560,16,2.75,800,265,702.0934564
datasheet_39.pdf,800,3.7,4.2,560,16,2.75,800,270,699.8840445
datasheet_39.pdf,800,3.7,4.2,560,16,2.75,800,275,697.4773243
datasheet_39.pdf,800,3.7,4.2,560,16,2.75,800,280,695.7185374
datasheet_39.pdf,800,3.7,4.2,560,16,2.75,800,285,693.4262166
datasheet_39.pdf,800,3.7,4.2,560,16,2.75,800,290,691.0005669
datasheet_39.pdf,800,3.7,4.2,560,16,2.75,800,295,689.1682864
datasheet_39.pdf,800,3.7,4.2,560,16,2.75,800,300,687.1811224
datasheet_39.pdf,800,3.7,4.2,560,16,2.75,800,305,685.0056689
datasheet_39.pdf,800,3.7,4.2,560,16,2.75,800,310,683.7789116
datasheet_39.pdf,800,3.7,4.2,560,16,2.75,800,315,682.7636054
datasheet_39.pdf,800,3.7,4.2,560,16,2.75,800,320,681.057423
datasheet_39.pdf,800,3.7,4.2,560,16,2.75,800,325,679.1788144
datasheet_39.pdf,800,3.7,4.2,560,16,2.75,800,330,677.8571429
datasheet_39.pdf,800,3.7,4.2,560,16,2.75,800,340,674.9055178
datasheet_39.pdf,800,3.7,4.2,560,16,2.75,800,345,673.1717687
datasheet_39.pdf,800,3.7,4.2,560,16,2.75,800,350,671.7961378
datasheet_39.pdf,800,3.7,4.2,560,16,2.75,800,360,668.877551
datasheet_39.pdf,800,3.7,4.2,560,16,2.75,800,365,667.0162509
datasheet_39.pdf,800,3.7,4.2,560,16,2.75,800,375,664.5408163
datasheet_39.pdf,800,3.7,4.2,560,16,2.75,800,380,662.705082
datasheet_39.pdf,800,3.7,4.2,560,16,2.75,800,385,660.9742468
datasheet_39.pdf,800,3.7,4.2,560,16,2.75,800,395,658.3390023
datasheet_39.pdf,800,3.7,4.2,560,16,2.75,800,400,656.3208617
datasheet_39.pdf,800,3.7,4.2,560,16,2.75,800,405,653.7946429
datasheet_39.pdf,800,3.7,4.2,560,16,2.75,800,410,652.1513605
datasheet_39.pdf,800,3.7,4.2,560,16,2.75,800,415,649.6882086
datasheet_39.pdf,800,3.7,4.2,560,16,2.75,800,420,647.3086735
datasheet_39.pdf,800,3.7,4.2,560,16,2.75,800,425,645.2891156
datasheet_39.pdf,800,3.7,4.2,560,16,2.75,800,430,642.736678
datasheet_39.pdf,800,3.7,4.2,560,16,2.75,800,435,640.7780612
datasheet_39.pdf,800,3.7,4.2,560,16,2.75,800,440,638.4431045
datasheet_39.pdf,800,3.7,4.2,560,16,2.75,800,445,635.8914399
datasheet_39.pdf,800,3.7,4.2,560,16,2.75,800,450,634.119898
datasheet_39.pdf,800,3.7,4.2,560,16,2.75,800,455,631.6468254
datasheet_39.pdf,800,3.7,4.2,560,16,2.75,800,460,629.1524943
datasheet_39.pdf,800,3.7,4.2,560,16,2.75,800,465,627.5
datasheet_39.pdf,800,3.7,4.2,560,16,2.75,800,470,624.8015873
datasheet_39.pdf,800,3.7,4.2,560,16,2.75,800,475,622.3639456
datasheet_39.pdf,800,3.7,4.2,560,16,2.75,800,480,620.5612245
datasheet_39.pdf,800,3.7,4.2,560,16,2.75,800,485,617.6232993
datasheet_39.pdf,800,3.7,4.2,560,16,2.75,800,495,613.5989011
datasheet_44.pdf,2100,3.7,4.3,1470,42,2.75,2100,5,2171.455939
datasheet_44.pdf,2100,3.7,4.3,1470,42,2.75,2100,10,2161.803714
datasheet_44.pdf,2100,3.7,4.3,1470,42,2.75,2100,15,2149.984036
datasheet_44.pdf,2100,3.7,4.3,1470,42,2.75,2100,20,2140.405492
datasheet_44.pdf,2100,3.7,4.3,1470,42,2.75,2100,25,2133.164569
datasheet_44.pdf,2100,3.7,4.3,1470,42,2.75,2100,30,2125.454367
datasheet_44.pdf,2100,3.7,4.3,1470,42,2.75,2100,35,2117.390379
datasheet_44.pdf,2100,3.7,4.3,1470,42,2.75,2100,40,2109.408259
datasheet_44.pdf,2100,3.7,4.3,1470,42,2.75,2100,45,2101.991539
datasheet_44.pdf,2100,3.7,4.3,1470,42,2.75,2100,50,2095.572584
datasheet_44.pdf,2100,3.7,4.3,1470,42,2.75,2100,55,2089.887074
datasheet_44.pdf,2100,3.7,4.3,1470,42,2.75,2100,60,2083.971903
datasheet_44.pdf,2100,3.7,4.3,1470,42,2.75,2100,65,2077.346743
datasheet_44.pdf,2100,3.7,4.3,1470,42,2.75,2100,70,2072.796935
datasheet_44.pdf,2100,3.7,4.3,1470,42,2.75,2100,75,2066.498316
datasheet_44.pdf,2100,3.7,4.3,1470,42,2.75,2100,80,2061.981162
datasheet_44.pdf,2100,3.7,4.3,1470,42,2.75,2100,90,2056.96383
datasheet_44.pdf,2100,3.7,4.3,1470,42,2.75,2100,100,2052.006404
datasheet_44.pdf,2100,3.7,4.3,1470,42,2.75,2100,105,2048.744146
datasheet_44.pdf,2100,3.7,4.3,1470,42,2.75,2100,110,2043.283914
datasheet_44.pdf,2100,3.7,4.3,1470,42,2.75,2100,115,2039.830779
datasheet_44.pdf,2100,3.7,4.3,1470,42,2.75,2100,120,2034.442848
datasheet_44.pdf,2100,3.7,4.3,1470,42,2.75,2100,125,2029.618361
datasheet_44.pdf,2100,3.7,4.3,1470,42,2.75,2100,130,2026.181354
datasheet_44.pdf,2100,3.7,4.3,1470,42,2.75,2100,135,2023.168103
datasheet_44.pdf,2100,3.7,4.3,1470,42,2.75,2100,140,2018.631207
datasheet_44.pdf,2100,3.7,4.3,1470,42,2.75,2100,150,2011.906233
datasheet_44.pdf,2100,3.7,4.3,1470,42,2.75,2100,155,2007.602969
datasheet_44.pdf,2100,3.7,4.3,1470,42,2.75,2100,160,2002.181779
datasheet_44.pdf,2100,3.7,4.3,1470,42,2.75,2100,170,1995.939352
datasheet_44.pdf,2100,3.7,4.3,1470,42,2.75,2100,175,1992.648662
datasheet_44.pdf,2100,3.7,4.3,1470,42,2.75,2100,180,1988.898713
datasheet_44.pdf,2100,3.7,4.3,1470,42,2.75,2100,185,1982.891656
datasheet_44.pdf,2100,3.7,4.3,1470,42,2.75,2100,190,1980.463761
datasheet_44.pdf,2100,3.7,4.3,1470,42,2.75,2100,200,1974.050853
datasheet_44.pdf,2100,3.7,4.3,1470,42,2.75,2100,205,1969.893321
datasheet_44.pdf,2100,3.7,4.3,1470,42,2.75,2100,215,1964.089329
